,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
0,nist_800_53,rev5,,,,non_mappable,T1496.002,Bandwidth Hijacking,16.1,enterprise,,,,[],no mitiigations in att&ck,,01/13/2022,04/16/2025
1,nist_800_53,rev5,,,,non_mappable,T1496.004,Cloud Service Hijacking,16.1,enterprise,,,,[],no mitiigations in att&ck,,01/13/2022,04/16/2025
2,nist_800_53,rev5,,,,non_mappable,T1546.017,Udev Rules,16.1,enterprise,,,,[],No mitigations,,01/13/2022,04/16/2025
3,nist_800_53,rev5,,,,non_mappable,T1650,Acquire Access,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
4,nist_800_53,rev5,,,,non_mappable,T1566.004,Spearphishing Voice,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
5,nist_800_53,rev5,,,,non_mappable,T1583.001,Domains,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
6,nist_800_53,rev5,,,,non_mappable,T1583.002,DNS Server,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
7,nist_800_53,rev5,,,,non_mappable,T1583.003,Virtual Private Server,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
8,nist_800_53,rev5,,,,non_mappable,T1583.004,Server,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
9,nist_800_53,rev5,,,,non_mappable,T1583.005,Botnet,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
10,nist_800_53,rev5,,,,non_mappable,T1583.006,Web Services,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
11,nist_800_53,rev5,,,,non_mappable,T1583.007,Serverless,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
12,nist_800_53,rev5,,,,non_mappable,T1583.008,Malvertising,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
13,nist_800_53,rev5,,,,non_mappable,T1584,Compromise Infrastructure,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
14,nist_800_53,rev5,,,,non_mappable,T1584.001,Domains,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
15,nist_800_53,rev5,,,,non_mappable,T1584.002,DNS Server,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
16,nist_800_53,rev5,,,,non_mappable,T1584.003,Virtual Private Server,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
17,nist_800_53,rev5,,,,non_mappable,T1584.004,Server,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
18,nist_800_53,rev5,,,,non_mappable,T1584.005,Botnet,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
19,nist_800_53,rev5,,,,non_mappable,T1584.006,Web Services,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
20,nist_800_53,rev5,,,,non_mappable,T1584.007,Serverless,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
21,nist_800_53,rev5,,,,non_mappable,T1584.008,Network Devices,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
22,nist_800_53,rev5,,,,non_mappable,T1585,Establish Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
23,nist_800_53,rev5,,,,non_mappable,T1585.001,Social Media Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
24,nist_800_53,rev5,,,,non_mappable,T1585.002,Email Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
25,nist_800_53,rev5,,,,non_mappable,T1585.003,Cloud Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
26,nist_800_53,rev5,,,,non_mappable,T1586,Compromise Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
27,nist_800_53,rev5,,,,non_mappable,T1586.001,Social Media Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
28,nist_800_53,rev5,,,,non_mappable,T1588,Obtain Capabilities,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
29,nist_800_53,rev5,,,,non_mappable,T1588.001,Malware,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
30,nist_800_53,rev5,,,,non_mappable,T1589,Gather Victim Identity Information,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
31,nist_800_53,rev5,,,,non_mappable,T1589.001,Credentials,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
32,nist_800_53,rev5,,,,non_mappable,T1589.002,Email Addresses,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
33,nist_800_53,rev5,,,,non_mappable,T1589.003,Employee Names,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
34,nist_800_53,rev5,,,,non_mappable,T1590,Gather Victim Network Information,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
35,nist_800_53,rev5,,,,non_mappable,T1590.001,Domain Properties,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
36,nist_800_53,rev5,,,,non_mappable,T1590.003,Network Trust Dependencies,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
37,nist_800_53,rev5,,,,non_mappable,T1590.004,Network Topology,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
38,nist_800_53,rev5,,,,non_mappable,T1590.005,IP Addresses,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
39,nist_800_53,rev5,,,,non_mappable,T1590.006,Network Security Appliances,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
40,nist_800_53,rev5,,,,non_mappable,T1591,Gather Victim Org Information,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
41,nist_800_53,rev5,,,,non_mappable,T1591.001,Determine Physical Locations,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
42,nist_800_53,rev5,,,,non_mappable,T1591.002,Business Relationships,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
43,nist_800_53,rev5,,,,non_mappable,T1591.003,Identify Business Tempo,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
44,nist_800_53,rev5,,,,non_mappable,T1591.004,Identify Roles,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
45,nist_800_53,rev5,,,,non_mappable,T1592,Gather Victim Host Information,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
46,nist_800_53,rev5,,,,non_mappable,T1592.002,Software,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
47,nist_800_53,rev5,,,,non_mappable,T1592.003,Firmware,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
48,nist_800_53,rev5,,,,non_mappable,T1592.004,Client Configurations,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
49,nist_800_53,rev5,,,,non_mappable,T1593.001,Social Media,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
50,nist_800_53,rev5,,,,non_mappable,T1593.002,Search Engines,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
51,nist_800_53,rev5,,,,non_mappable,T1594,Search Victim-Owned Websites,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
52,nist_800_53,rev5,,,,non_mappable,T1595,Active Scanning,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
53,nist_800_53,rev5,,,,non_mappable,T1595.001,Scanning IP Blocks,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
54,nist_800_53,rev5,,,,non_mappable,T1595.002,Vulnerability Scanning,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
55,nist_800_53,rev5,,,,non_mappable,T1596,Search Open Technical Databases,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
56,nist_800_53,rev5,,,,non_mappable,T1596.001,DNS/Passive DNS,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
57,nist_800_53,rev5,,,,non_mappable,T1596.003,Digital Certificates,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
58,nist_800_53,rev5,,,,non_mappable,T1596.004,CDNs,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
59,nist_800_53,rev5,,,,non_mappable,T1597,Search Closed Sources,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
60,nist_800_53,rev5,,,,non_mappable,T1597.001,Threat Intel Vendors,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
61,nist_800_53,rev5,,,,non_mappable,T1597.002,Purchase Technical Data,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
62,nist_800_53,rev5,,,,non_mappable,T1598.004,Spearphishing Voice,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
63,nist_800_53,rev5,,,,non_mappable,T1608,Stage Capabilities,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
64,nist_800_53,rev5,,,,non_mappable,T1608.002,Upload Tool,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
65,nist_800_53,rev5,,,,non_mappable,T1608.003,Install Digital Certificate,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
66,nist_800_53,rev5,,,,non_mappable,T1608.004,Drive-by Target,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
67,nist_800_53,rev5,,,,non_mappable,T1608.005,Link Target,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
68,nist_800_53,rev5,,,,non_mappable,T1608.006,SEO Poisoning,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
69,nist_800_53,rev5,,,,non_mappable,T1652,Device Driver Discovery,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
70,nist_800_53,rev5,,,,non_mappable,T1656,Impersonation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
71,nist_800_53,rev5,,,,non_mappable,T1583,Acquire Infrastructure,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
72,nist_800_53,rev5,,,,non_mappable,T1564.011,Ignore Process Interrupts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
73,nist_800_53,rev5,,,,non_mappable,T1588.007,Artificial Intelligence,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
74,nist_800_53,rev5,,,,non_mappable,T1592.001,Hardware,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
75,nist_800_53,rev5,,,,non_mappable,T1596.005,Scan Databases,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
76,nist_800_53,rev5,,,,non_mappable,T1608.001,Upload Malware,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
77,nist_800_53,rev5,,,,non_mappable,T1016.002,Wi-Fi Discovery,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
78,nist_800_53,rev5,,,,non_mappable,T1665,Hide Infrastructure,16.1,enterprise,,,,[],No mitigations in ATT&CK,,01/13/2022,04/16/2025
79,nist_800_53,rev5,,,,non_mappable,T1036.009,Break Process Trees,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
80,nist_800_53,rev5,,,,non_mappable,T1480.002,Mutual Exclusion,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
81,nist_800_53,rev5,,,,non_mappable,T1496,Resource Hijacking,16.1,enterprise,,,,[],no mitiigations in att&ck,,01/13/2022,04/16/2025
82,nist_800_53,rev5,,,,non_mappable,T1496.001,Compute Hijacking,16.1,enterprise,,,,[],no mitiigations in att&ck,,01/13/2022,04/16/2025
83,nist_800_53,rev5,,,,non_mappable,T1586.002,Email Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
84,nist_800_53,rev5,,,,non_mappable,T1586.003,Cloud Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
85,nist_800_53,rev5,,,,non_mappable,T1587,Develop Capabilities,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
86,nist_800_53,rev5,,,,non_mappable,T1587.001,Malware,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
87,nist_800_53,rev5,,,,non_mappable,T1587.002,Code Signing Certificates,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
88,nist_800_53,rev5,,,,non_mappable,T1587.003,Digital Certificates,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
89,nist_800_53,rev5,,,,non_mappable,T1587.004,Exploits,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
90,nist_800_53,rev5,,,,non_mappable,T1588.002,Tool,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
91,nist_800_53,rev5,,,,non_mappable,T1588.003,Code Signing Certificates,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
92,nist_800_53,rev5,,,,non_mappable,T1588.004,Digital Certificates,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
93,nist_800_53,rev5,,,,non_mappable,T1588.005,Exploits,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
94,nist_800_53,rev5,,,,non_mappable,T1588.006,Vulnerabilities,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
95,nist_800_53,rev5,,,,non_mappable,T1596.002,WHOIS,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
96,nist_800_53,rev5,Configuration Management,CM-03,Configuration Change Control,mitigates,T1666,Modify Cloud Resource Hierarchy,16.1,enterprise,,,,[],"Monitoring and reviewing changes to the configuration of the IaaS environment (in this case, the cloud resource hierarchy) allows for the detection and reversal of unauthorized changes to prevent exploitation.",,01/13/2022,04/16/2025
97,nist_800_53,rev5,Access Control,AC-02,Account Management,mitigates,T1556.009,Conditional Access Policies,16.1,enterprise,,,,[],"Control AC-2 (Account Management) contains provisions for the monitoring of accounts for unusual activity and atypical usage as part of a dynamic account management approach. By monitoring these accounts, the system may be able to detect unauthorized changes to the accounts and take the necessary steps, either automatically or by alerting personnel, to remedy and mitigate the issue.",,01/13/2022,04/16/2025
98,nist_800_53,rev5,System and Communications Protection,SC-05,Denial-of-service Protection,mitigates,T1496.003,SMS Pumping,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
99,nist_800_53,rev5,Access Control,AC-06,Least Privilege,mitigates,T1110,Brute Force,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
100,nist_800_53,rev5,Access Control,AC-02,Account Management,mitigates,T1613,Container and Resource Discovery,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
101,nist_800_53,rev5,Access Control,AC-02,Account Management,mitigates,T1619,Cloud Storage Object Discovery,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
102,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,mitigates,T1001,Data Obfuscation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
103,nist_800_53,rev5,Access Control,AC-02,Account Management,mitigates,T1070.009,Clear Persistence,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
104,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1001,Data Obfuscation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
105,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1001.001,Junk Data,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
106,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1001.003,Protocol or Service Impersonation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
107,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1003,OS Credential Dumping,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
108,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1003.001,LSASS Memory,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
109,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1003.005,Cached Domain Credentials,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
110,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1003.007,Proc Filesystem,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
111,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1036,Masquerading,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
112,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1037,Boot or Logon Initialization Scripts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
113,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1056.002,GUI Input Capture,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
114,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1059,Command and Scripting Interpreter,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
115,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1059.010,AutoHotKey & AutoIT,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
116,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1070.001,Clear Windows Event Logs,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
117,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1070.003,Clear Command History,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
118,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1071,Application Layer Protocol,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
119,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1071.002,File Transfer Protocols,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
120,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1071.003,Mail Protocols,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
121,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1072,Software Deployment Tools,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
122,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1078,Valid Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
123,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1078.001,Default Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
124,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1078.003,Local Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
125,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1078.004,Cloud Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
126,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1090.003,Multi-hop Proxy,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
127,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1102,Web Service,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
128,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1105,Ingress Tool Transfer,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
129,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1110,Brute Force,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
130,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1176,Browser Extensions,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
131,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1190,Exploit Public-Facing Application,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
132,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1195,Supply Chain Compromise,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
133,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1195.001,Compromise Software Dependencies and Development Tools,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
134,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1203,Exploitation for Client Execution,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
135,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1204,User Execution,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
136,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1204.002,Malicious File,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
137,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1213,Data from Information Repositories,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
138,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1213.001,Confluence,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
139,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1213.002,Sharepoint,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
140,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1213.003,Code Repositories,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
141,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1213.004,Customer Relationship Management Software,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
142,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1213.005,Messaging Applications,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
143,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1218,System Binary Proxy Execution,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
144,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1218.011,Rundll32,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
145,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1218.015,Electron Applications,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
146,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1219,Remote Access Software,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
147,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1489,Service Stop,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
148,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1528,Steal Application Access Token,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
149,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1530,Data from Cloud Storage,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
150,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1537,Transfer Data to Cloud Account,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
151,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1539,Steal Web Session Cookie,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
152,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1543,Create or Modify System Process,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
153,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1543.002,Systemd Service,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
154,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1546.003,Windows Management Instrumentation Event Subscription,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
155,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1546.016,Installer Packages,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
156,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1547.003,Time Providers,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
157,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1548,Abuse Elevation Control Mechanism,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
158,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1548.006,TCC Manipulation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
159,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1552,Unsecured Credentials,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
160,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1552.001,Credentials In Files,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
161,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1552.004,Private Keys,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
162,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1555,Credentials from Password Stores,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
163,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1555.002,Securityd Memory,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
164,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1556,Modify Authentication Process,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
165,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1556.001,Domain Controller Authentication,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
166,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1557,Adversary-in-the-Middle,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
167,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1557.004,Evil Twin,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
168,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1558,Steal or Forge Kerberos Tickets,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
169,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1558.005,Ccache Files,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
170,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1562,Impair Defenses,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
171,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1562.004,Disable or Modify System Firewall,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
172,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1562.006,Indicator Blocking,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
173,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1564.004,NTFS File Attributes,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
174,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1565,Data Manipulation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
175,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1566,Phishing,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
176,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1566.001,Spearphishing Attachment,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
177,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,mitigates,T1566.002,Spearphishing Link,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
